platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Android Specialist Berkualitas Dengan Flutter Development,1500000.0,,,,Flutter,https://fastwork.id/user/dianlestarikurnia/mobile-application-59418861?badges=&page=3&position=21&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Website Company Profile,1500000.0,,,3.0,,https://fastwork.id/user/alpazie/mobile-application-21905760?badges=&page=3&position=22&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,JASA PEMBUATAN APLIKASI ANDORID,4750000.0,,,,,https://fastwork.id/user/rehagelgate/mobile-application-12942010?badges=&page=3&position=23&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android/Mobile/iOS,1500000.0,,,5.0,,https://fastwork.id/user/titiksenyapstudio/mobile-application-78473732?badges=&page=3&position=24&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,JASA UPLOAD APLIKASI DAN PENGUJIAN TERTUTUP GOOGLE PLAY KONSOL,580000.0,,,1.0,,https://fastwork.id/user/rehagelgate/mobile-application-78821820?badges=&page=3&position=25&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Pembuatan Aplikasi Android (Java/Kotlin, Firebase, Room, SQLite, Realm)",1500000.0,,,5.0,"Java, Kotlin, Firebase",https://fastwork.id/user/ichsannuur/mobile-application-54472686?badges=&page=3&position=26&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android + Web Dashboard Admin,1500000.0,,,7.0,,https://fastwork.id/user/alwimz/mobile-application-41402916?badges=&page=3&position=27&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Harga paket untuk Android Programming,1500000.0,,,2.0,,https://fastwork.id/user/rap195/mobile-application-43356224?badges=&page=3&position=28&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan UI Mobile App Flutter (Tampilan Saja / No Backend),1500000.0,,,2.0,Flutter,https://fastwork.id/user/hilmanardi/mobile-application-54050016?badges=&page=3&position=29&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Listing Aplikasi Android ke Play Store – Fast & Aman,1500000.0,,,3.0,,https://fastwork.id/user/digifold/mobile-application-44655262?badges=&page=3&position=30&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Kasir Kafe Offline (POS PWA) + Source Code,1500000.0,,,,,https://fastwork.id/user/khairil_hakiki/mobile-application-52242874?badges=&page=3&position=31&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Pembuatan Aplikasi Android Serverless (Sekali Bayar, Bebas Biaya Server Bulanan)",1500000.0,,,,,https://fastwork.id/user/khairil_hakiki/mobile-application-22850581?badges=&page=3&position=32&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Convert Website Menjadi Aplikasi Android Native,1500000.0,,,,,https://fastwork.id/user/khairil_hakiki/mobile-application-94225900?badges=&page=3&position=33&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Transformasi Bisnis anda ke Aplikasi Android dan iOS Professional Dengan Layanan Super dan Murah,1500000.0,,,4.0,,https://fastwork.id/user/iqbal_flc/mobile-application-86092276?badges=&page=3&position=34&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Kasir (POS) Offline PWA + Custom Sesuai Usaha Kuliner,1500000.0,,,1.0,,https://fastwork.id/user/khairil_hakiki/mobile-application-65967519?badges=&page=3&position=35&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Sistem Pengembangan Reseller | Sistem Multi Level Marketing | Sistem Referral Membership,2000000.0,,,,,https://fastwork.id/user/stokisid/mobile-application-63069913?badges=&page=3&position=36&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Task Manager Kanban Offline (PWA) + Source Code,1500000.0,,,,,https://fastwork.id/user/khairil_hakiki/mobile-application-41116296?badges=&page=3&position=37&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Pembuatan Aplikasi Android (APK/AAB),1500000.0,,,,,https://fastwork.id/user/stokisid/mobile-application-59105966?badges=&page=3&position=38&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa pembuatan Aplikasi Mobile untuk UMKM, Perusahaan dan Bisnis",200000.0,,1.0,3.0,,https://fastwork.id/user/felixwlimz/mobile-application-51889201?badges=&page=3&position=39&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Absensi Karyawan,1500000.0,,,,,https://fastwork.id/user/mohamadarif77/mobile-application-33053245?badges=&page=3&position=40&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,🎯Jasa Pembuatan Aplikasi Android & iOS | Desain Modern | Full Source Code,1500000.0,,,7.0,,https://fastwork.id/user/trisno.btg/mobile-application-52027305?badges=&page=4&position=1&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Pelayanan Kesehatan,1500000.0,,,,,https://fastwork.id/user/mohamadarif77/mobile-application-57186405?badges=&page=4&position=2&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Developer Android Modern: Offline-First atau Integrasi API (Kotlin/Java),1500000.0,,,7.0,"Java, Kotlin",https://fastwork.id/user/bayuthira/mobile-application-43506433?badges=&page=4&position=3&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Menu Cafe,1500000.0,,,,,https://fastwork.id/user/mohamadarif77/mobile-application-59568857?badges=&page=4&position=4&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Profesional Pembuatan Aplikasi Android, iOS Aplikasi Kustom (Native dan Flutter) Berkualitas",1500000.0,,,1.0,Flutter,https://fastwork.id/user/buildappswithbagas/mobile-application-67983367?badges=milestone&page=4&position=5&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi On-Demand & Kurir (Delivery) + Peta & AI,2500000.0,,,7.0,,https://fastwork.id/user/dickygaluhkrnwn/mobile-application-65207247?badges=&page=4&position=6&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Real Estate & Properti (Katalog/Kos) + AI,2500000.0,,,7.0,,https://fastwork.id/user/dickygaluhkrnwn/mobile-application-94054786?badges=&page=4&position=7&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,DEVELOP AWESOME IOS APPS NATIVE SWIFT,1500000.0,4.5,1.0,30.0,Swift,https://fastwork.id/user/sukowidodo/mobile-application-56789181?badges=&page=4&position=8&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi E-Commerce & Toko Online + Chatbot AI,2500000.0,,,7.0,,https://fastwork.id/user/dickygaluhkrnwn/mobile-application-71874468?badges=&page=4&position=9&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android Profesional,2000000.0,,,30.0,,https://fastwork.id/user/supriyana5/mobile-application-44247046?badges=&page=4&position=10&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Mobile App Developer & Digital Solution Architect,2000000.0,,,3.0,,https://fastwork.id/user/logics/mobile-application-57103142?badges=&page=4&position=11&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Sistem Absensi Face Recognition + GPS Tracking (Web/Mobile Demo & Custom),1500000.0,,,7.0,,https://fastwork.id/user/gqqxlrni/mobile-application-95908444?badges=&page=4&position=12&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Performance Test,1500000.0,5.0,1.0,1.0,,https://fastwork.id/user/yusufraja/mobile-application-62882213?badges=&page=4&position=13&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Pembuatan Aplikasi Mobile Android & iOS dengan React Native – Cepat, Responsif",1500000.0,,,8.0,"React, React Native",https://fastwork.id/user/fadhildwia/mobile-application-21563042?badges=&page=4&position=14&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Flutter Developer - Mobile Apps,1500000.0,5.0,11.0,60.0,Flutter,https://fastwork.id/user/zuhrrl/mobile-application-54300056?badges=&page=4&position=15&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android dan IOS Termurah + Web Admin,1500000.0,,,7.0,,https://fastwork.id/user/bakamen/mobile-application-64509397?badges=&page=4&position=16&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Mobile Apps Developer,1500000.0,5.0,3.0,30.0,,https://fastwork.id/user/apriyando/mobile-application-16535981?badges=&page=4&position=17&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Pembuatan Sistem Aplikasi - Web, Mobile, Backend dan Optimalisasi Sistem",1500000.0,,,1.0,,https://fastwork.id/user/kodibritechspace/mobile-application-35361182?badges=&page=4&position=18&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,"Jasa Pembuatan Aplikasi Mobile (Android, IOS) dengan Kotlin, Swift, Flutter, React Native",1500000.0,5.0,10.0,1.0,"React, Kotlin, Swift, Flutter, React Native",https://fastwork.id/user/ezzyapps/mobile-application-75590371?badges=rehire&page=4&position=19&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Bug Fix & Deployment Aplikasi Mobile Flutter,1500000.0,5.0,2.0,7.0,Flutter,https://fastwork.id/user/brianyuko/mobile-application-37326791?badges=&page=4&position=20&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Mobile (Android / iOS) React Native,10000000.0,5.0,1.0,28.0,"React, React Native",https://fastwork.id/user/indrawandev/mobile-application-43388641?badges=&page=4&position=21&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan & Bug Fixing Aplikasi Android (Kotlin / Jetpack Compose / Flutter),1500000.0,5.0,2.0,2.0,"Kotlin, Flutter",https://fastwork.id/user/fikriel/mobile-application-76017611?badges=&page=4&position=22&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa pembuatan aplikasi android untuk Tugas,350000.0,5.0,5.0,7.0,,https://fastwork.id/user/babfpfzm/mobile-application-82102967?badges=&page=4&position=23&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Kasir Android Dengan Cetak Struk & Barcode,2150000.0,5.0,1.0,3.0,,https://fastwork.id/user/hmstudioid/mobile-application-67118554?badges=&page=4&position=24&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi Absensi Berbasis Face Recognition,15000000.0,5.0,1.0,90.0,,https://fastwork.id/user/m4rscode/mobile-application-93230222?badges=&page=4&position=25&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,PEMBUATAN APLIKASI ANDROID / IOS (OFFLINE),1500000.0,5.0,9.0,14.0,,https://fastwork.id/user/muharifinh/mobile-application-31841930?badges=rehire&page=4&position=26&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Mobile – React Native / Expo,1500000.0,5.0,1.0,2.0,"React, React Native",https://fastwork.id/user/iitztofu/mobile-application-23894553?badges=&page=4&position=27&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Figma to Flutter,1500000.0,5.0,8.0,3.0,"Flutter, Figma",https://fastwork.id/user/fauzi_m20/mobile-application-91100528?badges=&page=4&position=28&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Aplikasi iOS (Swift / SwiftUI) Sederhana/Menengah,1500000.0,5.0,3.0,5.0,Swift,https://fastwork.id/user/jimmi99/mobile-application-76397636?badges=&page=4&position=29&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,website menjadi apk dan aab,1500000.0,5.0,3.0,1.0,,https://fastwork.id/user/ariprismaa/mobile-application-58656054?badges=&page=4&position=30&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android -,90000.0,4.7,32.0,30.0,,https://fastwork.id/user/paloearit/mobile-application-22537109?badges=rehire&page=4&position=31&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Flutter Developer - Mobile App,1500000.0,5.0,6.0,2.0,Flutter,https://fastwork.id/user/nlovencry/mobile-application-53911377?badges=&page=4&position=32&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Ubah Blog Wordpress jadi Aplikasi Android Native,1500000.0,5.0,6.0,5.0,WordPress,https://fastwork.id/user/inspirasi/mobile-application-75400352?badges=milestone%2Crehire&page=4&position=33&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Android - Cocoba Dev,1500000.0,5.0,1.0,3.0,,https://fastwork.id/user/cocobadev/mobile-application-62473723?badges=&page=4&position=34&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Mobile Apps Android & Ios (Flutter),1500000.0,5.0,1.0,3.0,Flutter,https://fastwork.id/user/hadiwi__/mobile-application-77943730?badges=&page=4&position=35&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Membuat aplikasi android mengunakan react native,1500000.0,5.0,19.0,3.0,"React, React Native",https://fastwork.id/user/exsan172/mobile-application-20468156?badges=rehire&page=4&position=36&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Pembuatan Aplikasi Mobile Cross Platform dan Native iOS (Flutter dan Swift),1500000.0,5.0,1.0,3.0,"Swift, Flutter",https://fastwork.id/user/streamlab/mobile-application-27859956?badges=&page=4&position=37&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Android Mobile Developer -,1500000.0,5.0,10.0,10.0,,https://fastwork.id/user/akleabge/mobile-application-93474034?badges=rehire&page=4&position=38&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Pembuatan aplikasi Android Berbagai Kebutuhan| Flutter Framework,1500000.0,5.0,4.0,2.0,Flutter,https://fastwork.id/user/mifhkh/mobile-application-53638324?badges=&page=4&position=39&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Terima Jasa Desain Mockup Aplikasi Android -,70000.0,5.0,2.0,7.0,,https://fastwork.id/user/paloearit/mobile-application-30387286?badges=&page=4&position=40&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Jasa Pembuatan Aplikasi Mobile dengan Flutter,1500000.0,5.0,2.0,7.0,Flutter,https://fastwork.id/user/brianyuko/mobile-application-17494276?badges=&page=5&position=1&source=browse&subcategorySlug=mobile-application
fastwork,Web dan Pemrograman,Mobile Application,Membuat Aplikasi Android dengan Kotlin/Java/Flutter,1500000.0,5.0,2.0,7.0,"Java, Kotlin, Flutter",https://fastwork.id/user/leonardoks/mobile-application-48255240?badges=&page=5&position=2&source=browse&subcategorySlug=mobile-application
