platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing,harga_raw,rating_raw,jumlah_order_raw,durasi_raw
sribu,Web dan Pemrograman,Web Development,Sistem Integrasi Dapur MBG,7340000.0,5.0,,25.0,,https://www.sribu.com/id/users/yayang10/sistem-integrasi-dapur-mbg-4fce8874-14a8-477b-be3a-b0ee2676d975,Rp7.340.000,5.0,,25 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Bisnis Profesional Custom,1250000.0,5.0,,7.0,,https://www.sribu.com/id/users/gnugroho11/pembuatan-website-bisnis-profesional-custom-2f5a6b08-9cf3-4784-a5a0-efe4f9c365ee,Rp1.250.000,5.0,,7 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Jurnal Guru Online plus rekapitulasi ,3500000.0,5.0,,30.0,,https://www.sribu.com/id/users/F12.ID_001/jurnal-guru-online-plus-rekapitulasi-fb8d0f6f-7e37-49f1-a8b9-0dc515cde586,Rp3.500.000,5.0,,Durasi Pengerjaan : 25 - 30 hari
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Next.js Profesional,400000.0,5.0,,3.0,Next.js,https://www.sribu.com/id/users/fazridep/jasa-pembuatan-website-nextjs-profesional-423b1ace-50ae-4c54-915b-6847279624e4,Rp400.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Sistem Informasi Kelurahan Berbasis Web,5000000.0,5.0,,6.0,,https://www.sribu.com/id/users/jasaraharjacom/sistem-informasi-kelurahan-berbasis-web-01266ede-ca37-4780-a578-77f1eefdcbef,Rp5.000.000,5.0,,6 Hari Pengerjaan5 Revisi
sribu,Web dan Pemrograman,Web Development,"Modern, Fast, Responsive E-Commerce WordPress Web",3000000.0,5.0,,10.0,WordPress,https://www.sribu.com/id/users/ivannovkennedy/modern-fast-responsive-e-commerce-wordpress-web-b805c1c1-8648-4c77-9732-7ab19c24c5e8,Rp3.000.000,5.0,,10 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website professional,1100000.0,5.0,,7.0,,https://www.sribu.com/id/users/ikbal_hidayat/pembuatan-website-professional-ad7f1206-9331-4e15-9160-60862b41d407,Rp1.100.000,5.0,,7 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,"Modern, Fast and Responsive Custom WordPress Websi",850000.0,5.0,,3.0,WordPress,https://www.sribu.com/id/users/ivannovkennedy/modern-fast-and-responsive-custom-wordpress-websi-9a847991-e5a3-4222-85ce-5b85a183b32b,Rp850.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Pembutan Desain Web & Development Wordpress,600000.0,5.0,,4.0,WordPress,https://www.sribu.com/id/users/Hariszaka/pembutan-desain-web-and-development-wordpress-a3da1673-a126-4baa-8916-5d4152cbac65,Rp600.000,5.0,,4 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,JASA PEMBUATAN LANDING PAGE WEBSITE (WORDPRESS),200000.0,5.0,,2.0,WordPress,https://www.sribu.com/id/users/mfajarrg/jasa-pembuatan-landing-page-website-wordpress-4c01de44-5a99-44f3-98b0-095f03baaedf,Rp200.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan website landing page atau tugas sekolah,150000.0,5.0,4.0,2.0,,https://www.sribu.com/id/users/danendwm/pembuatan-website-landing-page-atau-tugas-sekolah-01da4d20-b981-43b7-8c61-63569c7aab1e,Rp150.000,5.0,4review website,2 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Landing Page Resvonsive,,,,,,https://www.sribu.com/id/users/mfajarrg/jasa-pembuatan-website-landing-page-resvonsive-f0506d75-81c7-4bae-b307-91ba4aebe7a2,,,,
sribu,Web dan Pemrograman,Web Development,Jasa Landing Page Aesthetic untuk Brand Lokal dan ,350000.0,5.0,,5.0,,https://www.sribu.com/id/users/VersaLabs/jasa-landing-page-aesthetic-untuk-brand-lokal-dan-46fe53d0-4c3c-4afa-b3df-8a6a459675d4,Rp350.000,5.0,,2Pengerjaan 3-5 hari kerja
sribu,Web dan Pemrograman,Web Development,Jasa Website Mobile App dan UI/UX Design,500000.0,5.0,,3.0,,https://www.sribu.com/id/users/fahriarsyah/jasa-website-mobile-app-dan-uiux-design-6d7b567e-6dbd-49d6-9ca7-6a501524f588,Rp500.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Web Development  Laravel  Vuejs  Bug Fix,250000.0,5.0,,3.0,"Vue.js, Laravel",https://www.sribu.com/id/users/ahmad_nurhidayat/jasa-web-development-laravel-vuejs-bug-fix-d89ee448-2deb-4c87-bc9c-059f68c605e8,Rp250.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Bikin Landingpage dan Website Profesional,550000.0,5.0,,5.0,,https://www.sribu.com/id/users/depiantooo/jasa-bikin-landingpage-dan-website-profesional-f4b80df4-4c42-4e3f-9927-ddb927b6b601,Rp550.000,5.0,,Respon Chat5 hariProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Landing Page Responsive  Modern,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/ZamiFaiz_24/jasa-pembuatan-landing-page-responsive-modern-580ad4e0-ec3f-47f9-a8cf-cb920511f41b,Rp100.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website tanpa koding,300000.0,5.0,,1.0,,https://www.sribu.com/id/users/ujang_art/jasa-pembuatan-website-tanpa-koding-4e8bdf21-ad33-4dac-833a-f51ad26a1397,Rp300.000,5.0,,Respon Chat8 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Profil Perusahaan Modern,500000.0,5.0,,7.0,,https://www.sribu.com/id/users/silverterra61/jasa-pembuatan-website-profil-perusahaan-modern-a448d7a7-bf1c-43d4-aedf-962c7fef7229,Rp500.000,5.0,,7 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Perusahaan atau UMKM Profesional,1000000.0,5.0,,7.0,,https://www.sribu.com/id/users/Teddytk89/pembuatan-website-perusahaan-atau-umkm-profesional-27484422-7af8-4404-bccd-1b68342e458f,Rp1.000.000,5.0,,7 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Landing Page,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/silverterra61/jasa-pembuatan-landing-page-5f851f48-d5be-48da-b588-7844f54372eb,Rp99.000,5.0,,2 Hari Pengerjaan0 Revisi
sribu,Web dan Pemrograman,Web Development,"Landing Page HTML/CSS/JS Cepat, Bersih, dan Mobile",150000.0,5.0,,9692.0,,https://www.sribu.com/id/users/KingQuery/landing-page-htmlcssjs-cepat-bersih-dan-mobile-f0e29f00-6f52-409a-bf6b-6e1f0af0d644,Rp150.000,5.0,Preview & Revisi (jika perlu),Promo berakhir dalam 9692 Hari Lagi!
sribu,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website PHP/Laravel - Cepat, Aman, ",250000.0,5.0,,3.0,"Laravel, PHP",https://www.sribu.com/id/users/revanapriyandi/jasa-pembuatan-website-phplaravel-cepat-aman-26643136-f69d-4ad4-87ff-899401f5accd,Rp250.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,"Web Developer, Bisnis, UMKM, Pendidikan",1300000.0,5.0,,7.0,,https://www.sribu.com/id/users/anasdeveloper/web-developer-bisnis-umkm-pendidikan-5891183c-5781-4d83-858b-2f1e64faf200,Rp1.300.000,5.0,,Durasi Pengerjaan 7 Hari...
sribu,Web dan Pemrograman,Web Development,Pembuatan Website WordPress Profesional  Responsi,1234000.0,5.0,,1.0,WordPress,https://www.sribu.com/id/users/anasdeveloper/pembuatan-website-wordpress-profesional-responsi-14c6f79e-7866-42cf-a000-b8f178b7d131,Rp1.234.000,5.0,,Respon Chat11 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Aplikasi Administrasi Perkantoran,556000.0,5.0,,7.0,,https://www.sribu.com/id/users/gamalielwp/jasa-pembuatan-aplikasi-administrasi-perkantoran-1abcbadd-3c93-4e14-9917-cf66fb87bd1c,Rp556.000,5.0,,7 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,"Pembuatan Website LMS, Hotel, Job Board, Real Estate, dan Lainnya",8500000.0,5.0,,18.0,,https://www.sribu.com/id/users/Amdsnk87/pembuatan-website-lms-hotel-job-board-real-estate-dan-lainnya-d98d909a-dc4e-48cf-b6d6-7d8a23237ccf,Rp8.500.000,5.0,,18 Hari Pengerjaan4 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profile Perusahaan Menggunakan Wordpress,3750000.0,5.0,,7.0,WordPress,https://www.sribu.com/id/users/Amdsnk87/pembuatan-website-profile-perusahaan-menggunakan-wordpress-57fa0864-74f7-46ff-9070-ba1c52eb1501,Rp3.750.000,5.0,,7 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Online Shop Profesional Menggunakan Woocommerce,6500000.0,5.0,,14.0,,https://www.sribu.com/id/users/Amdsnk87/pembuatan-online-shop-profesional-menggunakan-woocommerce-c4dd7083-24f2-4a04-8357-5f0c9885e11e,Rp6.500.000,5.0,,14 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Landing Page,200000.0,5.0,3.0,3.0,,https://www.sribu.com/id/users/arkadeva/jasa-pembuatan-landing-page-5e7a9fcf-dbf0-49e9-9fa3-67ab71e99180,Rp200.000,5.0,3Live Preview,3 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Mobile App UI/UX Design ,500000.0,5.0,,3.0,,https://www.sribu.com/id/users/noeronlabs/jasa-pembuatan-website-mobile-app-uiux-design-663d0a25-e305-4a32-8d69-7785dc4bb5c2,Rp500.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Landing Page High Conversion ,500000.0,5.0,,3.0,,https://www.sribu.com/id/users/Muflih2447/jasa-pembuatan-landing-page-high-conversion-9318e273-d500-44d0-9996-b7f458723847,Rp500.000,5.0,,3 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,"Jasa Website Profesional Bisnis, UMKM & Travel",800000.0,5.0,,3.0,,https://www.sribu.com/id/users/Digitalweb/jasa-website-profesional-bisnis-umkm-and-travel-cd52e237-8c56-4262-a311-c8f3cb40dc5c,Rp800.000,5.0,,3 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Landing Page HTML5 CSS3 JS Responsif,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Septyana_dnta/jasa-landing-page-html5-css3-js-responsif-38a247d7-e87f-4fcc-bae5-2441da50717f,Rp100.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional Harga Murah,500000.0,5.0,,7.0,,https://www.sribu.com/id/users/San3Design/pembuatan-website-profesional-harga-murah-5df92293-50ca-48b4-9d4b-a70fec67ea7d,Rp500.000,5.0,,7 hari · 5x revisi...
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Profesional  Responsif,500000.0,5.0,,2.0,,https://www.sribu.com/id/users/Alifrahman/jasa-pembuatan-website-profesional-responsif-d4628a1d-24f5-4052-97ed-87662dd36bc0,Rp500.000,5.0,,2 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Top Up,3900000.0,5.0,,1.0,,https://www.sribu.com/id/users/ricoalfandi/pembuatan-website-top-up-11619c54-cedd-4ab2-bf1b-8fe59716899d,Rp3.900.000,5.0,,Respon Chat3 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Perusahaan Profesional,3000000.0,5.0,,3.0,,https://www.sribu.com/id/users/desainjeges/pembuatan-website-perusahaan-profesional-ddb942df-c08f-4776-a99d-178277ea7ba9,Rp3.000.000,5.0,,3 Hari Pengerjaan6 Revisi
sribu,Web dan Pemrograman,Web Development,Desain UX User Flow dan Wireframe untuk Mobile App/Website,500000.0,5.0,,3.0,,https://www.sribu.com/id/users/heyapri/desain-ux-user-flow-dan-wireframe-untuk-mobile-appwebsite-fd7317f1-61f0-4418-8f82-7d696b2e5440,Rp500.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Build Website Berkualitas,9000000.0,5.0,,30.0,,https://www.sribu.com/id/users/Sherlyndika/build-website-berkualitas-e565ac98-aebc-4743-beb8-17f9e9381904,Rp9.000.000,5.0,,30 Hari Pengerjaan5 Revisi
sribu,Web dan Pemrograman,Web Development,PEMBUATAN JASA WEBSITE PROFESIONAL,800000.0,5.0,,2.0,,https://www.sribu.com/id/users/ALANDUTA/pembuatan-jasa-website-profesional-193ca9f8-84c5-40a0-bc0d-d93736404f0d,Rp800.000,5.0,,2 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Saya Akan Membuat Web Dashboard Frontend React/Vue,1500000.0,5.0,,20.0,"React, Vue.js",https://www.sribu.com/id/users/rehanilmi/saya-akan-membuat-web-dashboard-frontend-reactvue-93ef2ef0-cefd-454f-9e88-baf53b8a3aa7,Rp1.500.000,5.0,,20 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Menerima Jasa Pembuatan Website Untuk E-commarce,9999999.0,5.0,,7.0,,https://www.sribu.com/id/users/ajeng2805/menerima-jasa-pembuatan-website-untuk-e-commarce-cae2d37e-820a-4f4c-9db4-f5182db7acbf,Rp9.999.999,5.0,,7 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,BUAT WEBSITE COMPANY PROFILE + HOSTING + DOMAIN,250000.0,4.3,,30.0,,https://www.sribu.com/id/users/denniirawan/buat-website-company-profile-hosting-domain-314c0abc-64ad-4778-975f-81e9f5eb2bd9,Rp250.000,4.3,Ulasan dari Pembeli,7. Bugs Guarantee 1 month...
sribu,Web dan Pemrograman,Web Development,PEMBUATAN LANDING PAGE CEPAT DAN MURAH,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/denniirawan/pembuatan-landing-page-cepat-dan-murah-7e00ecd9-e593-40f5-a5cd-a9d325a0dd51,Rp100.000,5.0,,Respon Chat2 hariProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Landing Page Premium Murah,750000.0,5.0,,5.0,,https://www.sribu.com/id/users/cwicaksono/landing-page-premium-murah-d9d08546-3f04-4a6a-8c0e-524a953bce01,Rp750.000,5.0,,3Proses Development 3-5 hari
sribu,Web dan Pemrograman,Web Development,Desain Website WordPress dengan Elementor 24 jam,120000.0,5.0,,1.0,WordPress,https://www.sribu.com/id/users/khairulifan/desain-website-wordpress-dengan-elementor-24-jam-38efad47-9dfa-40a1-aac1-94a50ccfa6f5,Rp120.000,5.0,,Respon Chat4 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Pembuatan Website WordPress Profesional,750000.0,5.0,,3.0,WordPress,https://www.sribu.com/id/users/khairulifan/pembuatan-website-wordpress-profesional-631ede2f-58f2-41e2-871a-8485d0c76b09,Rp750.000,5.0,,Estimasi pengerjaan: 3 hari kerja
sribu,Web dan Pemrograman,Web Development,Pembuatan toko online,2000000.0,5.0,,3.0,,https://www.sribu.com/id/users/Levan_Developer/pembuatan-toko-online-caac535d-c1a5-43a1-a7ff-b4cd9ac685e1,Rp2.000.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional,2000000.0,5.0,,7.0,,https://www.sribu.com/id/users/Levan_Developer/pembuatan-website-profesional-b738f3b1-7d00-456b-99c1-06e6c5f07c62,Rp2.000.000,5.0,,7 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional,2000000.0,5.0,,3.0,,https://www.sribu.com/id/users/Levan_Developer/pembuatan-website-profesional-87f621dc-b097-4b80-b568-d7c474c231f2,Rp2.000.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Native PHP Cepat Ringan  ,150000.0,5.0,,5.0,PHP,https://www.sribu.com/id/users/DevByATS/pembuatan-website-native-php-cepat-ringan-d08f6374-2723-460e-8028-339828fecfb0,Rp150.000,5.0,,5 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Landing Page  Web App Profesional ,350000.0,5.0,,3.0,,https://www.sribu.com/id/users/michael.liecs/jasa-pembuatan-landing-page-web-app-profesional-071c7cf7-7f8e-418e-a492-b45a5b2d8b9f,Rp350.000,5.0,,✅ Waktu pengerjaan: 2–3 hari kerja
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Super,1350000.0,5.0,3.0,14.0,,https://www.sribu.com/id/users/kingosman/jasa-pembuatan-website-super-3b96b2ff-2ae6-4c60-961f-4d0dd881a22e,Rp1.350.000,5.0,3Preview Fitur,14 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Company Profile dan Ecommerce,3000000.0,5.0,,1.0,,https://www.sribu.com/id/users/dendyher/pembuatan-website-company-profile-dan-ecommerce-388ddd62-3bcc-49bd-89cb-6027121bb641,Rp3.000.000,5.0,,Respon Chat12 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Wordpress Development,300000.0,5.0,,7.0,WordPress,https://www.sribu.com/id/users/rizkialfrb/wordpress-development-7a5f2a75-0183-4854-9e96-337eb2066fe7,Rp300.000,5.0,,3-7 hari...
sribu,Web dan Pemrograman,Web Development,Pembuatan Website profesional  ,1500000.0,5.0,,14.0,,https://www.sribu.com/id/users/ekooke11/pembuatan-website-profesional-4d15ed65-8dff-4491-9a26-07e32e56be70,Rp1.500.000,5.0,,14 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Membuat Website Company Profile,1500000.0,5.0,,5.0,,https://www.sribu.com/id/users/kulipiksel/membuat-website-company-profile-e1ed58ee-f782-42d9-9a35-373b0cec10be,Rp1.500.000,5.0,,5 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,JASA PEMBUATAN WEBSITE PORTOFOLIO,100000.0,5.0,,10.0,,https://www.sribu.com/id/users/instanin/jasa-pembuatan-website-portofolio-ed6130c4-ecde-4601-8e0c-f37015f81bc3,Rp100.000,5.0,,10 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,JASA PEMBUATAN WEBISTE SISTEM INFORMASI,3000000.0,5.0,,30.0,,https://www.sribu.com/id/users/instanin/jasa-pembuatan-webiste-sistem-informasi-2c5aef07-f27d-41ab-b6e8-9a033d5de84f,Rp3.000.000,5.0,,30 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,JASA PEMBUATANN WEBSITE PROFILE INSTANSI,500000.0,5.0,,14.0,,https://www.sribu.com/id/users/instanin/jasa-pembuatann-website-profile-instansi-b178ca56-a20d-4e02-8fde-7c247e54ba4b,Rp500.000,5.0,,14 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Toko Buku Online ,199000.0,5.0,,2.0,,https://www.sribu.com/id/users/fajarislami194/pembuatan-website-toko-buku-online-ff3482e2-ee6e-45c3-ab13-4ea77597ee3c,Rp199.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Menu  Sistem Order Restoran,250000.0,5.0,,2.0,,https://www.sribu.com/id/users/fajarislami194/pembuatan-website-menu-sistem-order-restoran-42dce0d7-5847-4cfe-917d-915663a68bfc,Rp250.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan full stack web applications denga Nodejs,1500000.0,5.0,,14.0,Node.js,https://www.sribu.com/id/users/fiqriananda/pembuatan-full-stack-web-applications-denga-nodejs-01a44799-9c8a-47ac-9590-237ed93a9807,Rp1.500.000,5.0,,14 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional Modern Responsive,200000.0,5.0,,1.0,,https://www.sribu.com/id/users/divila.web.id/pembuatan-website-profesional-modern-responsive-d79a89f0-a246-4b17-b92b-40dc7a3302a3,Rp200.000,5.0,,1 Hari Pengerjaan0 Revisi
sribu,Web dan Pemrograman,Web Development,Bangun Website dan Aplikasi Web Custom Murah Cepat,799000.0,5.0,,4.0,,https://www.sribu.com/id/users/wiyan_el/bangun-website-dan-aplikasi-web-custom-murah-cepat-633ada83-3fe2-488d-952a-15fddedacfe7,Rp799.000,5.0,,4 Hari Pengerjaan0 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Sederhana ,120000.0,5.0,,2.0,,https://www.sribu.com/id/users/egaarly21_/pembuatan-website-sederhana-38c157d1-c8d3-4509-99e2-8424cf01957b,Rp120.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Website Profile Company,600000.0,4.0,,3.0,,https://www.sribu.com/id/users/rafiardinata/website-profile-company-d0a9fc79-4bf0-42a7-9083-3cbf78de0e8b,Rp600.000,4.0,,3 Hari Pengerjaan5 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Website Modern Responsive  SEO Friendly,1700000.0,5.0,,3.0,SEO,https://www.sribu.com/id/users/Damsky09/jasa-website-modern-responsive-seo-friendly-0094e104-ac5f-4f98-8c57-51ef7c533af9,Rp1.700.000,5.0,,3 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website,150000.0,4.0,,3.0,,https://www.sribu.com/id/users/rafiardinata/pembuatan-website-b5ae4c3a-589e-4a3f-9665-2530560c75b3,Rp150.000,4.0,Ulasan dari Pembeli,3 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Web WordPress,3800000.0,5.0,,7.0,WordPress,https://www.sribu.com/id/users/kharissuhud/jasa-pembuatan-web-wordpress-872f839f-c148-4e65-989a-49115ed22e2b,Rp3.800.000,5.0,,7 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,"Web Developer | Responsif, Cepat, Performa Optimal",550000.0,5.0,,3.0,,https://www.sribu.com/id/users/el_minerva/web-developer-or-responsif-cepat-performa-optimal-e0de2b50-c8cf-4d65-8f11-df81e0998e68,Rp550.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Profesional Website Creator,460000.0,5.0,,7.0,,https://www.sribu.com/id/users/console.logdanzz/profesional-website-creator-c49facf4-7eb0-4d2c-bf79-23440530fd43,Rp460.000,5.0,,7 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Profesional dan Responsive,1200000.0,5.0,,11.0,,https://www.sribu.com/id/users/oktapiao/jasa-pembuatan-website-profesional-dan-responsive-ca6ec579-a575-4ed2-bf72-2720469309e3,Rp1.200.000,5.0,,Respon Chat11 hariProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional,500000.0,5.0,,7.0,,https://www.sribu.com/id/users/console.logdanzz/pembuatan-website-profesional-467cdb5d-6148-423d-a980-8242bce98941,Rp500.000,5.0,,7 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan web murah 1 hari jadi,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Nivel1908/pembuatan-web-murah-1-hari-jadi-7914c72c-c03d-4b8b-a727-323589a78324,Rp100.000,5.0,,Pembuatan web murah 1 hari jadi
sribu,Web dan Pemrograman,Web Development,convert / slicing UI Design to HTML CSS React JS,100000.0,5.0,,1.0,React,https://www.sribu.com/id/users/dimasptraautmaa/convert-slicing-ui-design-to-html-css-react-js-ed7fc3dd-3b94-40af-8d94-40e43c5cd4ad,Rp100.000,5.0,Client mereview hasil project,1 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Design Website,200000.0,5.0,,1.0,,https://www.sribu.com/id/users/Rizqy_Mubarok/design-website-6776ca89-5865-4d11-b51e-250745bae453,Rp200.000,5.0,,Respon Chat9 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,jasa pembuatan website,150000.0,5.0,,1.0,,https://www.sribu.com/id/users/Rizqy_Mubarok/jasa-pembuatan-website-f5025927-eef0-473e-8dde-3f8d22aba289,Rp150.000,5.0,,Respon Chat9 jamProyek Berjalan0
sribu,Web dan Pemrograman,Web Development,Jasa setup website wordpress properti dan elemator,2000000.0,,,14.0,WordPress,https://www.sribu.com/id/users/Aniezichah/jasa-setup-website-wordpress-properti-dan-elemator-2c750599-9717-4317-b59c-e80569fc4ccf,Rp2.000.000,,,14 Hari Pengerjaan2 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Profesional,110000.0,5.0,,3.0,,https://www.sribu.com/id/users/areza.sr/pembuatan-website-profesional-c91115a3-8f13-49e4-84de-cb707eafef2e,Rp110.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Perusahaan dan Bisnis,1000000.0,5.0,,7.0,,https://www.sribu.com/id/users/rifsahadi/pembuatan-website-perusahaan-dan-bisnis-dd47607c-548d-4046-b0c2-bc01a3efad85,Rp1.000.000,5.0,,7 Hari Pengerjaan3 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Web Keuangan /  Finance,2500000.0,5.0,,7.0,,https://www.sribu.com/id/users/agussetiawan0448/pembuatan-web-keuangan-finance-a51439da-9804-4022-b404-4f978396b88d,Rp2.500.000,5.0,Ulasan dari Pembeli,Dukungan teknis selama 1 minggu
sribu,Web dan Pemrograman,Web Development,Virtual Tour 360 Interaktif for Creative Branding,750000.0,5.0,,3.0,,https://www.sribu.com/id/users/kawanvisual/virtual-tour-360-interaktif-for-creative-branding-30cd267a-86d1-4c54-98b8-508063860db7,Rp750.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Web dan Pemrograman,Web Development,Pembuatan Website Company Profile,3000000.0,5.0,,9648.0,,https://www.sribu.com/id/users/buatWebMurah/pembuatan-website-company-profile-798e415f-2707-4177-8108-70675037df69,Rp3.000.000,5.0,,Promo berakhir dalam 9648 Hari Lagi!
sribu,Web dan Pemrograman,Web Development,"Merancang Aplikasi Web Modern dengan PHP, Laravel, dan ReactJS bersama Rufida Galeri",750000.0,5.0,,7.0,"React, Laravel, PHP",https://www.sribu.com/id/users/rufidaNurul/merancang-aplikasi-web-modern-dengan-php-laravel-dan-reactjs-bersama-rufida-galeri-ea222d89-78ef-4d7a-9b0b-3e4eefdf513b,Rp750.000,5.0,,7 Hari Pengerjaan2 Revisi
